VendorID,tpep_pickup_datetime,tpep_dropoff_datetime,passenger_count,trip_distance,RatecodeID,store_and_fwd_flag,PULocationID,DOLocationID,payment_type,fare_amount,extra,mta_tax,tip_amount,tolls_amount,improvement_surcharge,total_amount
2,2017-12-15 20:58:40,2017-12-15 21:14:03,1,2.28,1,N,141,237,1,11.5,0.5,0.5,2,0,0.3,14.8
2,2017-12-28 00:28:05,2017-12-28 00:33:40,2,1.23,1,N,249,107,1,6,0.5,0.5,1.46,0,0.3,8.76
2,2017-12-19 22:40:39,2017-12-19 22:47:38,1,.97,1,N,233,141,1,6.5,0.5,0.5,1.56,0,0.3,9.36
1,2017-12-09 01:29:38,2017-12-09 01:50:55,1,4.30,1,N,231,190,1,18.5,0.5,0.5,3.95,0,0.3,23.75
2,2017-12-02 02:30:05,2017-12-02 02:54:18,1,8.92,1,N,137,116,1,28,0.5,0.5,5.86,0,0.3,35.16
2,2017-12-20 22:50:39,2017-12-20 23:05:57,2,2.52,1,N,209,25,1,11.5,0.5,0.5,3.2,0,0.3,16
1,2017-12-30 22:07:54,2017-12-30 22:18:26,1,2.00,1,N,125,164,2,9,0.5,0.5,0,0,0.3,10.3
1,2017-12-21 17:30:25,2017-12-21 17:46:47,1,1.50,1,N,113,4,2,11,1,0.5,0,0,0.3,12.8
1,2017-12-09 00:45:17,2017-12-09 01:06:27,1,5.90,1,N,231,181,2,20.5,0.5,0.5,0,0,0.3,21.8
1,2017-12-09 03:51:02,2017-12-09 03:58:27,1,1.10,1,N,107,90,1,7,0.5,0.5,2,0,0.3,10.3

